EEMMM,FECHA_DEF_CT,INTUBADO_CT,NEUMONIA_CT,EMBARAZO_CT,HABLA_LENGUA_INDIG_CT,DIABETES_CT,EPOC_CT,ASMA_CT,INMUSUPR_CT,HIPERTENSION_CT,OTRA_COM_CT,CARDIOVASCULAR_CT,OBESIDAD_CT,RENAL_CRONICA_CT,TABAQUISMO_CT,OTRO_CASO_CT,RESULTADO_POS,RESULTADO_NEG,RESULTADO_PDT,MUJERES_CT,HOMBRES_CT,LONGITUD,LATITUD,NOM_ENT,NOM_MUN
15091,1,2,6,1,0,2,1,0,0,3,1,0,2,1,1,4,5,8,1,3,2,-99.16818478584995,19.76220740027755,México,Teoloyucan
15092,0,0,2,0,0,2,0,0,1,1,0,1,2,0,1,2,1,6,4,0,1,-98.8706692058506,19.68631788845772,México,Teotihuacán
15093,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-98.7657005505321,19.56941441584891,México,Tepetlaoxtoc
15094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,-98.84128389551088,19.00994034679161,México,Tepetlixpa
15095,1,0,9,1,0,4,2,3,2,6,1,3,3,0,1,3,5,8,5,2,3,-99.30619367959554,19.72521312564246,México,Tepotzotlán
15096,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,-99.14958514463747,19.90464877733195,México,Tequixquiac
15099,0,4,26,0,0,10,2,3,3,13,4,3,16,2,14,23,18,34,18,7,11,-98.82769173695893,19.4716765547575,México,Texcoco
15100,0,1,3,0,0,2,0,0,0,3,0,0,2,0,2,4,2,5,7,1,1,-98.93141081770773,19.59691616972646,México,Tezoyuca
15101,0,1,3,0,0,1,0,0,0,3,1,0,1,0,1,2,3,2,0,2,1,-99.43216378272575,19.1623001953458,México,Tianguistenco
15102,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,-99.71804159000062,19.89634578167587,México,Timilpan
15103,0,0,4,0,0,0,1,0,1,3,0,0,3,0,5,2,2,11,2,1,1,-98.73196967813975,19.2089023282352,México,Tlalmanalco
15104,1,3,54,2,7,43,6,18,10,57,24,16,64,5,53,110,98,235,88,45,53,-99.17014635561821,19.54274532500151,México,Tlalnepantla de Baz
15105,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-100.2570831711997,18.54448263502911,México,Tlatlaya
15106,1,8,64,3,3,48,10,8,5,65,21,8,61,4,42,136,43,247,66,16,27,-99.66699652029912,19.29626330860952,México,Toluca
15107,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-99.63755943079369,18.78090369061922,México,Tonatico
15108,2,1,13,0,0,5,1,1,0,7,1,2,5,1,8,7,8,21,5,3,5,-99.11964883937493,19.67930656232748,México,Tultepec
15109,3,2,43,2,0,17,2,2,5,11,8,6,27,3,16,28,40,83,29,18,22,-99.14528842354804,19.6262095080126,México,Tultitlán
15110,0,1,2,0,0,0,0,0,0,1,0,1,3,0,0,2,1,5,0,1,0,-100.1219502612442,19.17776774990531,México,Valle de Bravo
15111,0,2,2,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,-100.137563782595,19.38724301368311,México,Villa de Allende
15112,0,0,3,0,0,2,0,0,0,1,0,0,1,0,0,1,1,2,2,0,1,-99.47839367571997,19.72106218954146,México,Villa del Carbón
15113,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,-99.68728990718544,18.97308723764971,México,Villa Guerrero
15114,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,-99.99213425188918,19.44275025969367,México,Villa Victoria
15115,0,2,6,0,0,2,0,1,0,1,1,0,1,0,3,4,6,7,2,1,5,-99.46759868085817,19.43695108177394,México,Xonacatlán
15117,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-99.81281104694187,18.71582018123361,México,Zacualpan
15118,1,2,11,1,0,4,1,3,1,4,3,1,5,1,6,19,4,26,9,1,3,-99.79782220214587,19.21501977855003,México,Zinacantepec
15119,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,-99.55408934509927,18.8001173924921,México,Zumpahuacán
15120,3,2,17,1,1,5,3,3,3,8,3,3,7,1,5,9,11,34,9,3,8,-99.0718205547487,19.80910677282614,México,Zumpango
15121,0,1,36,1,1,25,7,6,7,39,16,10,38,4,26,31,46,109,36,25,21,-99.22522664371927,19.65453652380807,México,Cuautitlán Izcalli
15122,3,6,52,2,4,22,12,3,9,22,2,9,14,6,16,16,26,34,35,4,22,-98.9483169765855,19.27640649980079,México,Valle de Chalco Solidaridad
15124,0,0,3,0,0,1,2,0,0,0,0,1,1,1,1,1,1,2,1,1,0,-100.1456082414908,19.61712871749468,México,San José del Rincón
15125,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,1,3,0,0,1,-99.05835864028462,19.68182480832188,México,Tonanitla
16001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-101.3400023333028,19.46583081366894,Michoacán de Ocampo,Acuitzio
16003,2,0,3,0,0,2,0,0,1,2,1,0,1,0,0,8,3,11,1,1,2,-101.0217578751573,19.87353688451076,Michoacán de Ocampo,Álvaro Obregón
16004,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,-101.7277624342294,20.13890612313693,Michoacán de Ocampo,Angamacutiro
16006,0,0,4,0,1,4,1,1,0,1,0,0,2,0,1,3,0,15,3,0,0,-102.4233221978351,18.9381731057533,Michoacán de Ocampo,Apatzingán
16007,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,-100.3954263182924,19.66198182227694,Michoacán de Ocampo,Aporo
16008,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-103.2358367144868,18.37423787871426,Michoacán de Ocampo,Aquila
16009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,0,1,-101.7066721329105,19.15631230182791,Michoacán de Ocampo,Ario
16010,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,2,2,2,0,1,1,-102.2706818036985,18.36406995738228,Michoacán de Ocampo,Arteaga
16012,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,6,1,0,0,-102.5838682129743,19.20387568468256,Michoacán de Ocampo,Buenavista
16013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,1,0,0,-101.0363142701941,18.96882775849098,Michoacán de Ocampo,Carácuaro
16015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,-103.0859668325319,18.67965299801756,Michoacán de Ocampo,Coalcomán de Vázquez Pallares
16017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,-100.2075883183769,19.95930781755137,Michoacán de Ocampo,Contepec
16019,0,0,1,0,0,1,0,1,0,1,0,1,4,0,3,7,1,9,0,0,1,-102.6999617416605,19.75908408984342,Michoacán de Ocampo,Cotija
16020,0,1,2,0,0,2,0,0,1,1,0,1,2,0,3,0,0,4,4,0,0,-101.1118237936418,19.98059263575819,Michoacán de Ocampo,Cuitzeo
16022,0,1,3,0,0,2,3,0,0,4,0,0,4,0,0,2,0,7,2,0,0,-101.0133079036503,19.66891409262821,Michoacán de Ocampo,Charo
16023,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,-102.4467064516979,20.04402637295581,Michoacán de Ocampo,Chavinda
16024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-101.989738881303,19.7346188430245,Michoacán de Ocampo,Cherán
16025,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,3,0,4,0,0,0,-102.1011675727483,19.81335262918548,Michoacán de Ocampo,Chilchota
16027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-101.3621913274689,19.89695030217842,Michoacán de Ocampo,Chucándiro
16028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-102.0780297008662,20.12889305896962,Michoacán de Ocampo,Churintzio
16030,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,-102.2434174928606,20.15555786750008,Michoacán de Ocampo,Ecuandureo
16032,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,1,3,0,1,0,-101.7252137934943,19.61978801340156,Michoacán de Ocampo,Erongarícuaro
16033,0,0,2,0,0,1,0,0,1,1,2,1,1,1,1,0,0,2,1,0,0,-102.007137331452,19.15881701064682,Michoacán de Ocampo,Gabriel Zamora
16034,0,0,4,0,0,1,0,1,0,4,4,0,3,3,2,2,0,8,6,0,0,-100.6778972103057,19.61260339080301,Michoacán de Ocampo,Hidalgo
16035,0,0,1,0,0,1,0,2,0,1,0,0,2,0,1,3,1,4,4,0,1,-101.9211608572145,18.84195915800951,Michoacán de Ocampo,La Huacana
16036,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,-101.2777667823359,19.99613035341781,Michoacán de Ocampo,Huandacareo
16037,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,-101.4964781262096,19.89195070408342,Michoacán de Ocampo,Huaniqueo
16038,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0,1,0,3,2,0,0,-101.105063857509,18.65387090856889,Michoacán de Ocampo,Huetamo
16039,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-101.4570615956924,19.52154211328005,Michoacán de Ocampo,Huiramba
16040,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,-100.942158061098,19.76602205711532,Michoacán de Ocampo,Indaparapeo
16041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,-100.4679996430251,19.71680012979823,Michoacán de Ocampo,Irimbo
16043,0,0,1,0,0,0,0,1,0,0,1,0,2,1,3,2,0,3,4,0,0,-102.3160019467374,19.93494144399313,Michoacán de Ocampo,Jacona
16044,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,-101.7043921484409,19.92683113316572,Michoacán de Ocampo,Jiménez
16045,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,1,0,-102.7534090811384,19.97749780161178,Michoacán de Ocampo,Jiquilpan
16046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-100.4601793148303,19.29282170356935,Michoacán de Ocampo,Juárez
16047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-100.5186891569909,19.43333714546235,Michoacán de Ocampo,Jungapeo
16048,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,-101.411194938251,19.57799889719595,Michoacán de Ocampo,Lagunillas
16049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,-101.1702181880502,19.34246827369597,Michoacán de Ocampo,Madero
16050,0,0,2,0,0,0,1,3,1,2,1,0,2,1,1,6,0,8,2,0,0,-100.4289524026782,19.88943860929592,Michoacán de Ocampo,Maravatío
16051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-102.9678338723518,20.0448234204286,Michoacán de Ocampo,Marcos Castellanos
16052,4,3,32,3,0,19,5,5,0,30,4,2,19,3,16,31,37,102,30,12,25,-102.375112981817,18.08853956623691,Michoacán de Ocampo,Lázaro Cárdenas
16053,4,8,37,3,1,28,9,16,4,38,15,9,28,4,32,99,30,181,29,15,15,-101.2791066358379,19.66659348212073,Michoacán de Ocampo,Morelia
16054,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,3,0,0,0,-101.4429955871745,19.98983113453999,Michoacán de Ocampo,Morelos
16055,0,0,1,1,0,1,1,0,0,2,0,1,1,0,0,1,0,7,4,0,0,-102.1238049346204,18.97109857148326,Michoacán de Ocampo,Múgica
16056,0,0,3,0,0,1,0,0,0,2,0,0,2,0,1,0,0,1,2,0,0,-101.8795511854394,19.64517681465372,Michoacán de Ocampo,Nahuatzen
16057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-101.2159329072065,19.09348841174767,Michoacán de Ocampo,Nocupétaro
16058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-102.1957283582444,19.40823659424577,Michoacán de Ocampo,Nuevo Parangaricutiro
16060,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,6,1,7,0,0,1,-101.9597533572875,20.2506763243334,Michoacán de Ocampo,Numarán
16061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-100.3327655201825,19.57717926031372,Michoacán de Ocampo,Ocampo
16062,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-102.5257373176168,20.14515742701588,Michoacán de Ocampo,Pajacuarán
16065,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,-102.071051987138,19.6541265560822,Michoacán de Ocampo,Paracho
16066,1,0,4,0,0,1,0,0,1,1,1,1,2,0,1,3,1,11,2,0,1,-101.5990153939173,19.49449656226265,Michoacán de Ocampo,Pátzcuaro
16068,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,-102.4526097904241,19.49528911145464,Michoacán de Ocampo,Peribán
16069,2,1,17,0,0,7,0,2,1,11,4,2,12,4,6,18,7,30,10,3,4,-102.0723113219272,20.3055829086267,Michoacán de Ocampo,La Piedad
16071,0,1,3,0,0,1,1,0,0,1,0,1,1,0,0,1,0,4,2,0,0,-101.5280324230176,20.11571026080649,Michoacán de Ocampo,Puruándiro
16072,0,0,1,0,0,0,0,0,0,1,0,1,2,0,1,1,0,2,2,0,0,-100.8467716027051,19.72647698753465,Michoacán de Ocampo,Queréndaro
16073,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-101.5386655521035,19.69517546653336,Michoacán de Ocampo,Quiroga
16075,0,0,4,2,1,5,0,1,1,4,4,0,1,0,2,0,0,10,7,0,0,-102.3953395743214,19.65284042020202,Michoacán de Ocampo,Los Reyes
16076,1,0,3,0,0,2,0,0,1,5,0,1,2,0,4,3,2,4,3,1,1,-102.7662973414527,20.05514051970513,Michoacán de Ocampo,Sahuayo
16078,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,-101.0388857395586,20.03925118773288,Michoacán de Ocampo,Santa Ana Maya
16079,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-101.6880827941872,19.38121385849173,Michoacán de Ocampo,Salvador Escalante
16080,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-100.3423317029819,19.74617683013584,Michoacán de Ocampo,Senguio
16081,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-100.4068673571531,19.19120378179338,Michoacán de Ocampo,Susupuato
16082,0,1,5,0,0,1,1,0,0,2,1,0,1,0,0,0,0,11,1,0,0,-101.4520159208659,19.25483537859531,Michoacán de Ocampo,Tacámbaro
16083,0,1,5,0,0,0,2,0,0,2,0,0,1,1,1,0,0,5,0,0,0,-102.347014312666,19.33114385233563,Michoacán de Ocampo,Tancítaro
16084,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,2,1,0,1,-102.4536454480261,19.89024685663826,Michoacán de Ocampo,Tangamandapio
16085,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-102.248682938698,19.87259905392582,Michoacán de Ocampo,Tangancícuaro
16086,0,1,2,1,0,0,1,0,1,0,0,0,1,0,0,2,0,4,2,0,0,-102.3417834507802,20.25924501762553,Michoacán de Ocampo,Tanhuato
16087,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,2,0,0,-101.8951056074682,19.32930956663932,Michoacán de Ocampo,Taretan
16088,0,0,1,1,0,1,1,2,0,1,0,0,2,0,1,5,0,4,5,0,0,-101.1575037811266,19.8164856539643,Michoacán de Ocampo,Tarímbaro
16089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-102.8583290676387,19.06823451795377,Michoacán de Ocampo,Tepalcatepec
16090,0,0,1,0,1,1,1,0,0,1,1,0,2,0,0,1,0,4,0,0,0,-101.8506528498839,19.51388791108618,Michoacán de Ocampo,Tingambato
16091,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,-102.5004183211579,19.78673288656436,Michoacán de Ocampo,Tingüindín
16093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-100.2065825820631,19.77988676628587,Michoacán de Ocampo,Tlalpujahua
16094,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,-102.0608772591051,20.00591861459286,Michoacán de Ocampo,Tlazazalca
16096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-102.5100320585054,18.55025500432836,Michoacán de Ocampo,Tumbiscatío
16097,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-101.4221164577112,18.93207602742891,Michoacán de Ocampo,Turicato
16098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-100.4878777862801,19.56833186549485,Michoacán de Ocampo,Tuxpan
16099,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,2,0,3,2,0,0,-100.6179473712645,19.22180179168431,Michoacán de Ocampo,Tuzantla
16100,1,1,3,0,0,0,0,0,0,1,1,0,2,0,1,5,6,2,1,3,3,-101.5495268272803,19.60995024916736,Michoacán de Ocampo,Tzintzuntzan
16101,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,-100.9140119602009,19.43162048134085,Michoacán de Ocampo,Tzitzio
16102,0,6,30,1,0,11,6,1,2,20,8,10,17,2,12,9,9,74,13,5,4,-102.1056450581017,19.44363708749957,Michoacán de Ocampo,Uruapan
16103,1,0,1,0,0,4,0,0,0,2,0,0,1,0,0,6,6,2,0,2,4,-102.6662001552074,20.14306191747849,Michoacán de Ocampo,Venustiano Carranza
16104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-102.5864010474393,19.99376163924446,Michoacán de Ocampo,Villamar
16105,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,2,0,0,0,-102.4698262000749,20.26622194434152,Michoacán de Ocampo,Vista Hermosa
16106,0,0,0,1,0,2,0,0,1,2,1,1,1,1,1,2,0,6,3,0,0,-102.2195139184713,20.29926779557024,Michoacán de Ocampo,Yurécuaro
16107,0,0,5,0,0,5,0,1,0,4,1,0,2,0,1,0,0,11,2,0,0,-101.8278667901303,19.82413731642862,Michoacán de Ocampo,Zacapu
16108,0,0,8,1,0,1,0,3,3,3,1,2,7,2,6,13,1,13,14,0,1,-102.2640703846289,20.03298177470905,Michoacán de Ocampo,Zamora
16109,0,0,0,0,0,0,0,1,0,1,0,1,3,1,0,3,1,3,0,0,1,-102.0115465177269,20.18248421869008,Michoacán de Ocampo,Zináparo
16110,0,1,2,0,0,2,0,1,1,1,0,1,1,1,2,0,0,5,2,0,0,-100.7692859894181,19.87071447053139,Michoacán de Ocampo,Zinapécuaro
16112,0,0,15,0,0,5,6,2,2,3,1,0,1,3,6,13,1,28,8,0,1,-100.3379488558114,19.43822530731351,Michoacán de Ocampo,Zitácuaro
16113,0,0,1,0,0,0,1,2,0,1,0,1,1,0,0,1,0,1,3,0,0,-101.56693237289,20.2569172572843,Michoacán de Ocampo,José Sixto Verduzco
17001,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,-99.38668496705448,18.59000049180288,Morelos,Amacuzac
17002,2,2,5,0,0,1,1,0,0,3,0,0,2,0,0,5,5,2,0,2,3,-98.89450110516397,18.93504981684933,Morelos,Atlatlahucan
17003,0,0,4,0,0,2,0,2,0,0,0,1,0,1,0,1,0,4,0,0,0,-98.7521140116858,18.52523896249036,Morelos,Axochiapan
17004,0,0,3,0,0,1,1,0,0,0,0,0,4,0,0,6,3,5,0,1,2,-98.97897016526443,18.71621793888146,Morelos,Ayala
17005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,-99.44577706348208,18.73183007754606,Morelos,Coatlán del Río
17006,0,2,19,0,2,9,2,2,1,17,1,2,12,2,5,17,8,26,10,4,4,-98.96180449003661,18.82705976166533,Morelos,Cuautla
17007,3,2,24,0,0,19,6,9,2,26,10,2,16,3,18,36,36,124,16,13,23,-99.26302765012574,18.93887812033403,Morelos,Cuernavaca
17008,0,1,2,1,0,0,0,2,0,3,0,1,1,0,1,1,4,15,1,1,3,-99.1808977808319,18.81372618313946,Morelos,Emiliano Zapata
17009,0,1,3,0,0,3,1,1,0,2,0,0,0,0,0,3,1,8,0,0,1,-99.23662671595214,19.05759275982709,Morelos,Huitzilac
17011,1,3,16,1,0,9,0,5,2,14,2,3,3,6,4,6,6,38,5,2,4,-99.16645096605194,18.88515842781478,Morelos,Jiutepec
17012,1,1,1,0,0,1,0,0,3,3,0,0,5,0,1,1,1,10,3,1,0,-99.22254295898826,18.58455462892217,Morelos,Jojutla
17014,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,0,-99.36541659857934,18.68591542113041,Morelos,Mazatepec
17015,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,-99.3551781385421,18.8029573524207,Morelos,Miacatlán
17016,0,0,2,0,0,2,1,0,0,1,0,0,1,0,1,4,2,3,0,1,1,-98.78096085054028,18.88157206033925,Morelos,Ocuituco
17017,1,1,4,0,1,3,2,1,0,3,0,1,2,0,0,1,1,8,3,0,1,-99.28567480656972,18.57779342534031,Morelos,Puente de Ixtla
17018,1,0,8,1,1,5,0,3,0,6,3,0,6,2,6,15,9,16,5,4,5,-99.27224257025175,18.84253095716047,Morelos,Temixco
17019,0,0,4,0,0,2,0,1,0,2,0,1,0,1,2,2,1,4,0,0,1,-98.89425244921371,18.57477527635767,Morelos,Tepalcingo
17020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,0,1,0,-99.10518860647242,18.981295843092,Morelos,Tepoztlán
17021,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,1,3,0,0,1,-99.4123940550949,18.69273564187414,Morelos,Tetecala
17022,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-98.70820353052132,18.90553418856522,Morelos,Tetela del Volcán
17023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-98.99023985961367,19.03870565745402,Morelos,Tlalnepantla
17024,0,0,1,1,0,1,0,2,0,0,0,0,2,0,0,0,0,7,2,0,0,-99.10824605049721,18.70495251152445,Morelos,Tlaltizapán de Zapata
17025,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,4,1,1,1,-99.07472909137006,18.49913238047228,Morelos,Tlaquiltenango
17026,0,0,2,1,0,1,0,0,0,0,1,0,2,0,0,2,0,4,0,0,0,-98.97503300966267,18.95402752609885,Morelos,Tlayacapan
17027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-98.91803210026914,19.00043551758564,Morelos,Totolapan
17028,1,3,6,0,0,5,1,0,2,4,1,1,5,1,4,2,2,14,3,1,1,-99.23527613530337,18.76189782291898,Morelos,Xochitepec
17029,1,1,4,0,0,3,0,0,0,2,0,0,4,0,4,2,4,12,0,1,3,-99.05235336075619,18.87223534158942,Morelos,Yautepec
17030,0,0,4,0,0,3,0,0,1,2,1,2,1,2,0,4,1,7,1,1,0,-98.85681234924057,18.85269755243009,Morelos,Yecapixtla
17031,0,0,4,1,0,2,1,1,0,2,0,0,1,0,1,3,0,12,2,0,0,-99.20271410438926,18.65565406717352,Morelos,Zacatepec
17032,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-98.75379817521517,18.80687621179083,Morelos,Zacualpan de Amilpas
17033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-98.79049403461508,18.75924141517654,Morelos,Temoac
17056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,,,,
18001,2,0,6,0,0,3,2,1,2,5,2,4,2,2,2,2,3,6,0,1,2,-105.2589573065815,22.46483772523984,Nayarit,Acaponeta
18004,0,1,4,0,0,2,0,0,0,3,1,0,1,2,1,0,0,6,1,0,0,-105.0567476103081,21.13137122148899,Nayarit,Compostela
18006,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,1,2,6,0,0,2,-104.3069559237762,21.03342817897104,Nayarit,Ixtlán del Río
18007,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,-104.3993207641032,21.18407342642289,Nayarit,Jala
18008,0,0,1,0,0,3,2,0,0,3,1,0,1,1,4,3,1,9,0,1,0,-104.961761430197,21.39086208217097,Nayarit,Xalisco
18010,0,2,3,0,0,2,1,0,0,2,0,1,0,1,0,1,0,5,0,0,0,-105.2145406466874,22.11770867712601,Nayarit,Rosamorada
18011,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,-104.9625618436768,21.99110490831853,Nayarit,Ruíz
18012,0,0,1,2,0,1,1,0,1,1,0,1,2,0,1,0,0,4,1,0,0,-105.4870770129573,21.56747147615826,Nayarit,San Blas
18013,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,-104.7487972259366,21.16107453136952,Nayarit,San Pedro Lagunillas
18014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-104.5903330341148,21.35648516685346,Nayarit,Santa María del Oro
18015,0,1,8,0,2,8,2,2,4,10,3,2,8,2,4,1,3,26,6,1,2,-105.322180005003,21.85403002591232,Nayarit,Santiago Ixcuintla
18016,0,0,3,0,1,1,1,0,0,2,1,1,0,0,2,0,1,6,0,1,0,-105.5194529174609,22.33701824903585,Nayarit,Tecuala
18017,1,0,18,1,1,10,8,10,3,26,12,7,19,3,10,19,22,103,16,13,9,-104.840486465777,21.62158998773532,Nayarit,Tepic
18018,1,0,4,0,0,3,3,0,1,3,2,0,3,0,2,0,1,3,3,0,1,-105.3744233523239,21.96155849296608,Nayarit,Tuxpan
18019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-104.1508924738094,21.54281556296202,Nayarit,La Yesca
18020,1,0,12,0,0,5,2,5,1,9,6,4,9,2,4,9,5,33,13,5,0,-105.2710950431,20.84635494938147,Nayarit,Bahía de Banderas
19001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-100.4059424137704,25.9405434104054,Nuevo León,Abasolo
19002,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,-99.70308277916091,26.29871206528114,Nuevo León,Agualeguas
19003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.27348015025764,26.09150605752163,Nuevo León,Los Aldamas
19004,0,0,1,0,0,4,0,0,0,3,0,0,4,0,1,0,0,4,6,0,0,-100.0295183414374,25.30143411659507,Nuevo León,Allende
19005,0,0,3,0,0,0,0,0,0,2,0,1,0,0,1,0,0,5,1,0,0,-100.0253546030977,27.34215396504709,Nuevo León,Anáhuac
19006,0,1,56,5,3,54,6,24,14,56,16,12,50,5,46,82,13,247,219,3,10,-100.1873310555888,25.79227577535081,Nuevo León,Apodaca
